tract,prostitution,theft,liquor_law_violation,burglary,public_peace_violation,homicide,battery,arson,narcotics,gambling,offense_involving_children,assault,motor_vehicle_theft,intimidation,public_indecency,weapons_violation,robbery,kidnapping,interference_with_public_officer,crim_sexual_assault,criminal_trespass,criminal_damage,sex_offense,stalking,deceptive_practice,obscenity
17031711000,-0.242676907,-0.196992673,-0.603721657,0.937137159,1.144836653,1.564341283,0.793098449,-0.522794606,0.416097591,-0.393732288,0.018282264,0.29475585,0.150980068,-0.284556406,-0.133796304,1.178780842,0.125042232,-0.394187556,1.510341903,0.472679881,-0.103851498,0.589394887,-0.764085418,-0.384012511,-0.067373831,-0.152108981
17031711100,-0.161469629,-0.153905759,1.365663656,-0.174943224,-0.117784984,-0.537412997,0.163834621,-0.522794606,0.099160441,-0.393732288,0.219523283,-0.166955952,0.666255531,-0.284556406,-0.133796304,0.508312009,0.895976396,-0.394187556,-0.21046591,0.244314704,-0.298383357,-0.180452175,-0.764085418,-0.384012511,-0.181020089,-0.152108981
17031711400,-0.242676907,0.304913119,0.448125999,-0.088753426,-0.074543599,-0.537412997,0.822619683,0.550773426,1.507088515,0.533955772,2.239367938,1.395931754,0.892281008,-0.284556406,-0.133796304,0.763655772,1.271959757,-0.394187556,2.651267276,-0.231214827,0.91371514,1.143061395,-0.764085418,-0.384012511,0.206047241,-0.152108981
17031730100,-0.242676907,-0.525070356,-0.603721657,0.167868532,-0.010279369,-0.537412997,-0.300650294,-0.522794606,-0.29105138,2.653401511,0.830772644,-0.17228557,-0.127451596,-0.284556406,-0.133796304,-0.202334632,-0.559148884,-0.394187556,-0.135556198,0.417373428,-0.32136901,-0.56714798,-0.764085418,-0.384012511,-0.019172221,-0.152108981
17031831300,6.412196041,6.184090141,3.758159096,-0.100033908,0.18437838,-0.537412997,0.744896774,-0.522794606,0.473975464,-0.393732288,-0.066450474,0.834018259,2.071374427,-0.284556406,-0.133796304,0.293841486,2.386239031,-0.394187556,1.304781215,0.353956722,0.447020163,0.692493409,-0.764085418,-0.384012511,1.386468291,-0.152108981
17031834500,0.381655654,0.312357753,3.181503674,1.623992129,2.904150905,2.763647395,2.160371465,-0.522794606,0.492120939,-0.393732288,1.227007455,1.104583544,1.896419659,-0.284556406,-0.133796304,2.283662389,1.271116127,-0.394187556,1.04605252,0.204525971,0.503569127,1.71436924,-0.764085418,-0.384012511,0.119906542,-0.152108981
17031836000,-0.242676907,-0.239414786,-0.603721657,0.278597043,-0.476602984,0.580883759,0.158569087,-0.522794606,0.574702012,2.433649555,0.549785437,0.815432787,0.023631739,-0.284556406,-0.133796304,0.68485366,0.018175455,-0.394187556,-0.076930519,1.881977363,-0.059058675,1.195004307,-0.764085418,-0.384012511,-0.151095807,-0.152108981
17031837400,0.86853369,0.419387741,-0.603721657,0.748560895,1.614369941,-0.537412997,1.120717886,-0.522794606,3.140824881,1.766938277,-0.420068459,0.561722184,0.995917962,-0.284556406,-0.133796304,1.40761107,0.771051686,-0.394187556,-0.102680646,3.032676226,0.271025443,0.927164204,-0.764085418,-0.384012511,-0.228763707,-0.152108981
17031420600,0.379826829,-0.238853763,-0.603721657,0.737502394,4.108533066,2.753977772,1.40904433,-0.522794606,1.472967894,1.270587749,0.988187997,1.069246508,-0.295358458,1.734481224,-0.133796304,1.466153867,0.892485349,-0.394187556,0.476628753,0.52765458,0.709862149,1.14215831,-0.764085418,-0.384012511,-0.05292831,-0.152108981
17031421200,0.257807075,0.686547684,1.419179561,1.721950668,0.984906694,-0.537412997,1.926176086,1.541878988,1.759237631,1.390386631,8.854037868,1.627020423,0.56807498,2.961997583,-0.133796304,2.493017546,0.587655747,-0.394187556,2.07058354,1.320453273,2.301570645,2.335589092,-0.764085418,-0.384012511,-0.06499554,-0.152108981
17031681100,1.066522022,0.383300358,-0.603721657,2.016079136,2.996205969,-0.537412997,1.898497215,-0.522794606,0.301169285,2.406477105,1.182022509,1.740002128,1.661385181,0.989326026,-0.133796304,2.813725095,0.957103406,-0.394187556,2.196777737,2.514625173,0.080141535,2.013778861,-0.764085418,-0.384012511,-0.049674257,-0.152108981
17031710100,-0.242676907,0.001210911,-0.603721657,0.516106267,1.127932291,1.372023896,1.712093105,-0.522794606,1.106799154,-0.393732288,1.556444321,1.244667562,-0.108861233,3.229360852,-0.133796304,1.353425485,1.36330991,-0.394187556,0.330093375,0.358389307,-0.069427318,1.46763784,-0.764085418,-0.384012511,-0.157040081,-0.152108981
17031835500,-0.242676907,0.631248634,1.060919776,0.976405031,0.320036873,0.914305572,0.836284166,1.176221232,0.405749676,-0.393732288,-0.257422883,1.838421726,2.005511393,2.387026484,-0.133796304,2.452313431,2.478396031,-0.394187556,0.094607542,0.086375993,1.254373457,1.509669602,-0.764085418,-0.384012511,0.375189758,-0.152108981
17031260800,0.573393863,0.463219932,-0.603721657,0.156453303,-0.279855471,1.38029637,1.774151031,2.843786204,3.655069401,0.091120826,1.566970342,1.406554297,1.761561332,-0.284556406,5.818266265,1.715915474,1.763623792,-0.394187556,2.800895749,0.933134623,0.454733102,1.138921779,-0.764085418,-0.384012511,0.173404057,-0.152108981
17031081700,0.72215037,3.479478378,5.695835332,-0.635250684,-0.558675029,0.24741358,0.980105588,-0.522794606,-0.505397219,-0.393732288,-0.540277428,-0.327846078,-0.557242366,-0.284556406,-0.133796304,-0.757496722,0.149996166,0.856541444,0.155282246,0.156462279,0.369593163,0.397426058,-0.764085418,-0.384012511,2.447729929,-0.152108981
17031410500,-0.242676907,-0.552259576,-0.603721657,-0.28122866,-0.751832699,-0.537412997,-0.391826271,-0.522794606,-0.543299612,0.569147692,0.742144543,-0.520712813,-0.280870915,-0.284556406,-0.133796304,-0.757496722,-0.386674782,1.123122322,-0.162432547,-0.210534973,-0.278038635,-0.493371382,-0.764085418,-0.384012511,-0.217164336,-0.152108981
17031252202,5.451699318,0.028960168,1.21333433,0.115985688,1.068182764,1.575437547,1.297583117,0.713590536,1.969029538,4.681077657,1.367200389,0.710921799,0.828686433,-0.284556406,-0.133796304,0.410403392,0.823463489,0.447591865,0.978252304,2.362714658,-0.025101643,0.59308828,-0.764085418,-0.384012511,-0.082137917,-0.152108981
17031400800,0.268739528,0.281374636,-0.603721657,1.156579888,0.135505458,0.363931705,1.664174388,1.586979226,0.995335071,0.973585803,0.65602726,1.257803007,1.249715325,-0.284556406,-0.133796304,1.733641572,0.98844444,1.042229088,0.275174181,0.294951301,0.300133767,1.215936781,-0.764085418,-0.384012511,-0.170375599,-0.152108981
17031490500,-0.242676907,0.537794536,-0.603721657,-0.327042286,0.317168355,-0.537412997,0.667950898,-0.522794606,-0.210598732,0.155349806,-0.412591158,1.161902903,0.748490823,-0.284556406,-0.133796304,1.043189594,0.578796273,3.066794918,-0.09361072,2.450222114,-0.012266863,-0.047835168,-0.764085418,-0.384012511,0.11312385,-0.152108981
17031520100,-0.242676907,-0.827286962,2.086980688,-0.688010106,0.114444541,-0.537412997,-0.308319646,-0.522794606,-0.235447011,-0.393732288,-0.375524287,0.227031068,-0.007189291,-0.284556406,-0.133796304,-0.108960381,-0.410825355,3.345341461,0.554971549,-0.079101627,-0.22984508,0.443006303,-0.764085418,-0.384012511,-0.212363646,-0.152108981
17031611800,-0.242676907,0.054679647,-0.603721657,2.85805247,0.088525072,-0.537412997,0.950470698,2.141300355,0.858209186,0.181789944,1.540542331,1.149388578,-0.050630161,-0.284556406,-0.133796304,3.856136432,0.112890553,1.419632618,1.104409997,0.57642531,0.010521419,0.635684566,-0.764085418,-0.384012511,-0.146752504,-0.152108981
17031710500,-0.242676907,-0.159976338,0.073359031,2.490631847,1.137392666,0.643538757,0.874068123,0.168267619,0.913843006,-0.095153085,0.629508618,0.640745785,0.263279777,-0.284556406,-0.133796304,1.200853372,0.233620623,0.546816894,0.562877322,0.978190238,0.704686934,1.009201912,-0.764085418,-0.384012511,0.083898887,-0.152108981
17031835800,0.487724844,-0.020474127,-0.603721657,0.241593236,0.388729022,-0.537412997,0.773015541,-0.522794606,1.361440376,0.387385766,-0.21796305,0.475743625,0.179427753,-0.284556406,-0.133796304,0.381008275,0.708526799,2.067589951,0.937213376,0.141665084,0.524336612,0.262482178,-0.764085418,-0.384012511,0.086871045,-0.152108981
17031843600,-0.242676907,0.143408296,-0.603721657,0.448118328,-0.324917779,1.197201922,0.492204713,0.492256895,-0.036394719,-0.393732288,1.701856603,0.574598993,-0.309143007,-0.284556406,-0.133796304,-0.437887909,0.855742056,0.987986067,-0.206058894,0.769920292,-0.060274072,0.336358052,-0.764085418,-0.384012511,0.010731056,-0.152108981
17031230600,1.985937598,0.222144061,1.034062845,0.206306556,-0.400307272,-0.180338776,0.124094927,-0.104893526,0.353912534,0.328498311,-0.11590801,0.377792908,1.665558128,1.029683696,-0.133796304,0.558346543,0.654802254,0.743906125,1.18479778,-0.351947936,-0.135367227,0.122296327,-0.764085418,-0.384012511,-0.061019628,-0.152108981
17031440900,-0.242676907,-0.265642345,-0.603721657,1.426122215,-0.063125698,2.260899692,0.337603022,0.568871891,0.161299308,0.549594957,-0.081904537,0.698999668,0.519681727,1.432012368,-0.133796304,0.789299722,0.360721445,1.092311045,0.787400078,0.332303283,-0.078992457,1.314013255,-0.764085418,-0.384012511,-0.104260129,-0.152108981
17031220602,-0.242676907,-0.033034311,-0.603721657,0.406956666,-0.396871152,-0.537412997,-0.209798095,-0.522794606,-0.415926942,-0.393732288,0.146376143,-0.286859736,0.453156931,-0.284556406,2.850462555,-0.491755627,-0.087466468,0.371958052,-0.40493263,-0.490650554,-0.145039661,-0.289571169,-0.764085418,-0.384012511,-0.170358922,-0.152108981
17031832900,-0.242676907,-0.427236077,-0.603721657,-0.664083047,-0.751832699,-0.537412997,-0.777209172,-0.522794606,-0.56730783,-0.393732288,-0.873152565,-1.015455342,-0.291675843,-0.284556406,-0.133796304,-0.757496722,-0.296026351,-0.394187556,-0.652269171,-0.776352804,-0.365595303,-0.762856355,0.137270206,-0.384012511,-0.154964197,-0.152108981
17031570500,-0.055656085,-0.390177352,-0.603721657,0.396161348,0.465013545,-0.537412997,-0.467295008,0.634496035,-0.50772669,-0.393732288,-0.873152565,-0.342788468,0.201611511,-0.284556406,-0.133796304,-0.757496722,-0.297178543,2.757527599,-0.652269171,-0.188702036,-0.48551089,-0.009923413,0.045743436,-0.384012511,-0.210279973,-0.152108981
17031170600,-0.242676907,-0.695546395,-0.603721657,-0.690414374,-0.751832699,-0.537412997,-1.000196015,-0.522794606,-0.5735296,-0.393732288,-0.046428245,-0.764881145,-1.286775866,-0.284556406,-0.133796304,-0.757496722,-0.967875742,-0.394187556,-0.652269171,-0.776352804,-0.48551089,-0.90181258,0.034072564,-0.384012511,-0.273826284,-0.152108981
17031040401,-0.242676907,-0.592468242,-0.603721657,-0.632652067,-0.751832699,-0.537412997,-0.965071758,-0.522794606,-0.595732825,-0.393732288,-0.873152565,-0.782617412,-0.693516335,-0.284556406,-0.133796304,-0.757496722,-0.754259118,-0.394187556,-0.652269171,-0.776352804,-0.48551089,-1.316197465,0.525564413,-0.384012511,-0.297215853,-0.152108981
17031140601,-0.242676907,-0.769860703,-0.603721657,-0.767772087,-0.536766263,-0.537412997,-0.616803051,-0.522794606,-0.506593411,-0.393732288,-0.873152565,-0.70453557,-0.223235965,-0.284556406,-0.133796304,-0.757496722,-0.375177786,-0.394187556,-0.652269171,-0.776352804,-0.48551089,-0.662006422,-0.048436229,-0.384012511,-0.3682866,-0.152108981
17031410700,-0.242676907,-0.279803945,0.692287479,-0.860183716,-0.751832699,-0.537412997,-0.788068997,-0.522794606,-0.565844567,-0.393732288,-0.393775279,-0.238296734,-1.259260854,-0.284556406,-0.133796304,-0.757496722,-0.277935698,-0.394187556,-0.652269171,-0.776352804,-0.48551089,-1.193905437,0.161540691,-0.384012511,0.16920544,-0.152108981
17031640800,-0.242676907,-0.69910997,-0.603721657,-0.530951225,-0.751832699,-0.537412997,-0.683454831,-0.522794606,-0.598300419,-0.393732288,-0.873152565,-0.848884252,-0.832058026,-0.284556406,-0.133796304,0.026718258,-0.871648673,-0.394187556,-0.652269171,-0.776352804,-0.48551089,-0.648248123,0.397801902,-0.384012511,-0.218342671,-0.152108981
17031040600,-0.242676907,-0.093400904,-0.603721657,0.033266978,-0.505663804,-0.537412997,-0.66807541,-0.522794606,-0.605188382,-0.393732288,-0.873152565,-0.7567649,-0.66337934,-0.284556406,-0.133796304,-0.757496722,-0.696510663,-0.394187556,-0.652269171,0.412469047,-0.48551089,-0.749752528,0.055059462,-0.384012511,-0.051956952,-0.152108981
17031160100,-0.242676907,-0.495410533,-0.603721657,-0.874560385,-0.269599226,-0.537412997,-0.59205268,-0.522794606,-0.557153675,-0.393732288,-0.873152565,-0.763266368,-0.419924189,-0.284556406,-0.133796304,-0.757496722,-0.702079926,-0.394187556,-0.652269171,-0.194141056,-0.48551089,-0.505072409,0.038248039,-0.384012511,-0.242592179,-0.152108981
17031560300,1.635512119,-0.672304613,-0.603721657,-0.119012666,-0.375820718,-0.537412997,-0.70428375,0.371227848,-0.521070305,-0.393732288,-0.225158416,-0.670320201,-0.581294733,-0.284556406,-0.133796304,-0.757496722,-0.553377718,-0.394187556,-0.652269171,-0.322384748,-0.48551089,-0.439082376,-0.138481828,-0.384012511,-0.180860197,-0.152108981
17031650301,-0.242676907,-0.776625428,-0.114909946,-0.593166183,-0.437084796,-0.537412997,-0.717283113,0.475016482,-0.558506062,-0.393732288,-0.149931639,-0.75852144,-0.818510029,-0.284556406,-0.133796304,-0.678951639,-0.649825986,-0.394187556,-0.213637671,-0.523017803,-0.48551089,-0.684763855,-0.414969914,-0.384012511,-0.129306022,-0.152108981
17031430102,-0.242676907,-0.145006052,-0.603721657,1.45283227,-0.549613634,0.284231295,0.10916987,-0.522794606,-0.283575803,-0.393732288,0.172320276,0.357710172,-0.297060357,-0.284556406,-0.133796304,-0.303324293,0.258166887,0.915215532,0.193166028,0.20022242,-0.48551089,0.234566662,0.581711842,-0.384012511,-0.113305437,-0.152108981
17031040800,-0.242676907,-0.536348945,4.927857635,-0.101159279,-0.751832699,-0.537412997,-0.739175222,-0.522794606,-0.542254245,-0.393732288,-0.873152565,-0.649146532,-0.748401927,-0.284556406,-0.133796304,-0.757496722,-0.967875742,-0.394187556,-0.652269171,-0.776352804,-0.135110259,-1.023497863,0.552822535,-0.384012511,-0.244916271,-0.152108981
17031100400,-0.242676907,-0.795243145,-0.603721657,-1.235511189,-0.751832699,-0.537412997,-0.963914248,-0.522794606,-0.608581731,-0.393732288,-0.536368914,-0.905893898,-1.248508205,-0.284556406,-0.133796304,-0.757496722,-0.967875742,-0.394187556,-0.652269171,-0.776352804,-0.312482007,-1.030606168,0.536500779,-0.384012511,-0.221984494,-0.152108981
17031070600,-0.242676907,-0.433828207,-0.603721657,-0.184583514,-0.751832699,-0.537412997,-0.97414715,-0.522794606,-0.621650421,-0.393732288,-0.873152565,-0.987332697,-0.809383987,-0.284556406,-0.133796304,-0.757496722,-0.635519518,-0.394187556,-0.652269171,-0.776352804,-0.263057621,-0.941634005,-0.095249913,-0.384012511,-0.191528462,-0.152108981
17031080100,-0.204389424,-0.690735662,0.324801105,-1.386929392,-0.652186085,-0.537412997,-1.017341578,-0.522794606,-0.614986759,-0.393732288,-0.873152565,-0.966691949,-1.387490153,-0.284556406,-0.133796304,-0.608296333,-0.967875742,-0.394187556,-0.652269171,-0.776352804,-0.353170987,-1.272109323,-0.432504071,-0.384012511,-0.155324338,-0.152108981
17031030603,-0.242676907,-0.375778883,-0.603721657,-0.472107265,-0.465830269,1.786722602,-0.255455776,-0.522794606,-0.277385568,-0.393732288,-0.873152565,-0.276115319,-0.842772507,-0.284556406,-0.133796304,-0.757496722,-0.337324332,-0.394187556,-0.652269171,-0.776352804,0.147551824,-0.76807943,1.139302305,-0.384012511,-0.105233506,-0.152108981
17031060500,-0.242676907,-0.241143949,-0.603721657,0.346326355,-0.751832699,-0.537412997,-0.811389897,-0.522794606,-0.621650421,-0.393732288,-0.084322408,-0.779029546,-0.472714746,-0.284556406,-0.133796304,-0.757496722,-0.715582922,-0.394187556,-0.652269171,-0.776352804,-0.282872786,-0.767841955,0.759060983,-0.384012511,-0.337492505,-0.152108981
17031061200,-0.242676907,-0.470187136,0.874099245,-0.614089364,-0.751832699,-0.537412997,-0.967514111,-0.522794606,-0.621650421,-0.393732288,-0.873152565,-0.937490677,-0.433814235,-0.284556406,-0.133796304,-0.757496722,-0.443389822,-0.394187556,-0.652269171,-0.776352804,-0.415300917,-0.850058018,0.291392952,-0.384012511,-0.31507622,-0.152108981
17031061500,-0.242676907,-0.223029271,-0.603721657,0.751443984,-0.400822101,-0.537412997,-0.953221211,-0.522794606,-0.574704196,-0.393732288,-0.873152565,-0.69713146,-0.702689704,-0.284556406,-0.133796304,-0.757496722,-0.194000403,-0.394187556,-0.652269171,-0.776352804,-0.407815144,-0.64324578,0.403927844,-0.384012511,-0.35103559,-0.152108981
17031061901,-0.242676907,-0.432645088,-0.603721657,-1.166484662,-0.577298737,0.171742856,-0.806515542,-0.522794606,-0.598307221,-0.393732288,-0.873152565,-0.848949695,-0.769558271,-0.284556406,-0.133796304,-0.757496722,-0.775477664,-0.394187556,-0.652269171,-0.776352804,-0.099182202,-1.312475446,-0.183310981,-0.384012511,-0.17409836,-0.152108981
17031062400,-0.242676907,-0.032261497,-0.603721657,0.315256185,-0.751832699,-0.537412997,-0.953064616,-0.522794606,-0.593452952,-0.393732288,-0.873152565,-1.073552088,-0.399021939,-0.284556406,-0.133796304,-0.757496722,-0.619264235,-0.394187556,-0.652269171,-0.776352804,-0.392177576,-0.604047499,0.639010036,-0.384012511,-0.021026437,-0.152108981
17031062800,-0.242676907,-0.445453472,-0.603721657,-0.50568013,-0.751832699,-0.537412997,-0.933038134,-0.522794606,-0.59879326,-0.393732288,-0.578634974,-0.926934857,-0.292896729,-0.284556406,-0.133796304,-0.757496722,-0.732385653,-0.394187556,-0.652269171,-0.776352804,-0.447682413,-0.88498251,0.373278324,-0.384012511,-0.287143969,-0.152108981
17031071400,-0.242676907,0.661991361,0.007132541,-0.518397083,-0.751832699,-0.537412997,-0.981511157,-0.522794606,-0.577811686,-0.393732288,-0.873152565,-0.904829984,-0.376058213,-0.284556406,-0.133796304,-0.757496722,-0.678815522,-0.394187556,-0.652269171,-0.776352804,-0.224320573,-0.93200948,-0.327805627,-0.384012511,-0.162651204,-0.152108981
17031110300,-0.242676907,-0.775006157,-0.603721657,-0.623788349,-0.635735995,-0.537412997,-0.864416652,-0.522794606,-0.551776863,-0.393732288,-0.673079193,-0.899250593,-1.125503435,-0.284556406,-0.133796304,-0.757496722,-0.935880847,-0.394187556,-0.652269171,-0.776352804,-0.357021606,-1.176409027,-0.377765201,-0.384012511,-0.218789108,-0.152108981
17031120200,-0.242676907,-0.650540829,-0.603721657,-0.805788713,-0.751832699,-0.537412997,-0.987244078,-0.522794606,-0.585471095,-0.393732288,-0.873152565,-0.899497909,-1.361913991,-0.284556406,-0.133796304,-0.757496722,-0.893326915,-0.394187556,-0.652269171,-0.776352804,-0.425634303,-1.229508341,-0.314018005,-0.384012511,-0.258270641,-0.152108981
17031161000,-0.242676907,-0.264267729,-0.603721657,1.116475116,-0.049811503,-0.537412997,-0.829598098,1.14636155,-0.551231083,-0.393732288,-0.873152565,-0.621847334,1.692497561,-0.284556406,-0.133796304,-0.757496722,-0.67767249,-0.394187556,-0.652269171,-0.776352804,-0.407815144,-0.706831118,0.403927844,-0.384012511,-0.083780837,-0.152108981
17031242800,-0.242676907,0.447339778,-0.603721657,1.164773107,-0.751832699,-0.537412997,-0.48436592,-0.522794606,-0.398427002,-0.393732288,-0.154086635,-0.089143992,0.788727845,-0.284556406,-0.133796304,-0.757496722,-0.392925706,-0.394187556,-0.652269171,-0.776352804,0.160997794,-0.009739209,2.01279291,-0.384012511,-0.183784241,-0.152108981
17031301702,-0.242676907,-0.856368394,-0.603721657,-0.976610687,-0.011195999,0.064449066,-0.746817984,-0.522794606,-0.532499016,-0.393732288,0.147938834,-0.438150346,-0.448289683,-0.284556406,-0.133796304,-0.757496722,-0.641298436,-0.394187556,-0.652269171,-0.776352804,-0.354359702,-0.389533206,-0.271180933,-0.384012511,-0.339186966,-0.152108981
17031411100,-0.242676907,-0.58554859,-0.603721657,-0.488882835,-0.751832699,-0.537412997,-1.022385212,-0.522794606,-0.621650421,-0.393732288,-0.388828608,-0.832445142,-0.954400778,-0.284556406,-0.133796304,-0.757496722,-0.115914131,-0.394187556,-0.652269171,-0.776352804,-0.361095656,-1.037015584,0.17109218,-0.384012511,-0.038945886,-0.152108981
17031630200,-0.242676907,-0.737933389,-0.603721657,-0.793369279,-0.441540058,-0.537412997,-0.402160462,0.952735978,-0.434898772,-0.393732288,-0.338414774,-0.607695011,0.435397994,-0.284556406,-0.133796304,-0.757496722,-0.36928457,-0.394187556,-0.652269171,-0.776352804,-0.279462254,0.538927825,4.398521105,-0.384012511,-0.316827166,-0.152108981
17031760801,-0.242676907,-0.247668409,-0.603721657,-1.169298961,-0.603778562,-0.537412997,-0.872137645,-0.522794606,-0.591947972,-0.393732288,-0.362859174,-0.819516995,-0.714651156,-0.284556406,-0.133796304,-0.757496722,-0.804667785,-0.394187556,-0.652269171,-0.776352804,-0.419967703,-0.76560867,1.206558159,-0.384012511,-0.245276142,-0.152108981
17031842000,-0.242676907,0.145103622,-0.603721657,-1.041352411,-0.096757891,-0.537412997,-0.517098331,-0.522794606,-0.344207465,-0.393732288,-0.873152565,-0.511554993,-0.518006322,1.348185761,-0.133796304,-0.757496722,0.416194943,-0.394187556,-0.652269171,-0.776352804,0.046155664,-0.687250356,-0.037482415,-0.384012511,0.020059581,-0.152108981
17031030800,-0.242676907,-0.421314189,0.041586636,-0.250429776,-0.474821561,-0.537412997,-0.808885654,-0.522794606,-0.547552217,-0.393732288,-0.873152565,-0.835900673,-0.812404283,-0.284556406,-0.133796304,-0.55011301,-0.586170586,-0.394187556,-0.652269171,-0.776352804,-0.393536799,-0.668688734,0.618576607,-0.384012511,-0.184665491,-0.152108981
17031060100,-0.242676907,-0.184656155,0.482928277,-0.225998272,-0.285367078,-0.537412997,-0.592284068,-0.522794606,-0.450083803,-0.393732288,-0.873152565,-0.873458663,-0.28637435,-0.284556406,-0.133796304,-0.408278374,-0.83932327,-0.394187556,-0.652269171,-0.776352804,-0.330633538,-0.794276428,0.012013702,-0.384012511,-0.306787885,-0.152108981
17031081300,0.040151879,2.11589805,-0.032140231,-1.343056668,0.106935858,-0.537412997,-0.755910218,-0.522794606,-0.572426092,-0.393732288,-0.66173187,-0.863052493,-1.415004707,-0.284556406,-0.133796304,-0.665651724,-0.866447209,-0.394187556,-0.652269171,-0.776352804,0.383459715,-1.352566007,-0.355854738,-0.384012511,0.320548681,-0.152108981
17031100300,-0.242676907,-0.460896464,-0.603721657,-1.110897339,-0.363828755,-0.537412997,-0.718943704,-0.522794606,-0.465968619,-0.393732288,-0.538822413,-0.678264724,-1.354553379,-0.284556406,-0.133796304,-0.684877171,-0.914411066,-0.394187556,-0.652269171,-0.776352804,-0.27080045,-1.122590909,-0.44130759,-0.384012511,-0.297104386,-0.152108981
17031110200,-0.242676907,-0.462840823,0.383408357,-0.832820816,-0.751832699,-0.537412997,-0.489686994,-0.522794606,-0.593313361,-0.393732288,0.222227926,-0.710016013,-0.850327243,-0.284556406,-0.133796304,-0.598878982,-0.675927986,-0.394187556,-0.652269171,-0.776352804,-0.39171553,-0.867795558,-0.059064683,-0.384012511,-0.234261266,-0.152108981
17031110502,-0.242676907,-0.095047627,2.870582865,-0.227035935,-0.3789795,-0.537412997,-0.379331488,-0.522794606,-0.359845605,-0.393732288,0.411948464,-0.273863212,-0.387808046,-0.284556406,-0.133796304,-0.338793266,-0.351351845,-0.394187556,-0.652269171,-0.776352804,0.257264311,0.294153256,-0.143737366,-0.384012511,-0.088035515,-0.152108981
17031160601,-0.242676907,-0.442692005,0.996051228,-0.367496718,-0.580149292,-0.537412997,-0.787148259,-0.522794606,-0.437954817,-0.393732288,-0.873152565,-0.926262687,-0.225891757,-0.284556406,-0.133796304,-0.628966359,-0.636678162,-0.394187556,-0.652269171,-0.776352804,-0.371505183,-0.975019135,0.3784926,-0.384012511,-0.352005569,-0.152108981
17031160900,-0.242676907,-0.316051573,0.557028315,0.63396619,0.742990812,-0.537412997,-0.364518181,0.661924546,-0.405063374,-0.393732288,-0.873152565,-0.378903427,0.330446109,-0.284556406,-0.133796304,-0.197948736,-0.555919857,-0.394187556,-0.652269171,-0.776352804,-0.320072255,-0.243094389,0.893959189,-0.384012511,-0.174273334,-0.152108981
17031190402,-0.242676907,-0.596389187,0.419218496,-0.782298722,-0.751832699,-0.537412997,-0.560281817,-0.000762806,-0.386730062,-0.393732288,-0.116407474,-0.673282751,-0.433981207,-0.284556406,-0.133796304,-0.346566923,-0.665336991,-0.394187556,-0.652269171,-0.776352804,-0.339713925,-0.642476884,-0.398787022,-0.384012511,-0.214478433,-0.152108981
17031210400,-0.242676907,-0.688290119,-0.603721657,-0.104244315,-0.554410923,-0.537412997,-0.698292837,-0.522794606,-0.436819959,-0.393732288,-0.873152565,-0.81949607,0.171689678,-0.284556406,-0.133796304,-0.31409873,-0.47821154,-0.394187556,-0.652269171,-0.776352804,-0.267015604,-0.667192416,-0.107150116,-0.384012511,-0.270316143,-0.152108981
17031222200,-0.242676907,0.203978575,-0.603721657,0.598090817,-0.438456606,-0.537412997,-0.792537027,-0.522794606,-0.579737656,-0.393732288,-0.873152565,-0.804702711,0.1165846,-0.284556406,-0.133796304,-0.522888475,-0.017885075,-0.394187556,-0.652269171,-0.776352804,-0.208049303,0.787224797,0.278696297,-0.384012511,-0.355811324,-0.152108981
17031243200,-0.242676907,-0.058389001,-0.603721657,-0.57730298,-0.199597593,-0.537412997,-0.323597873,0.790223624,-0.510861655,-0.393732288,0.078532851,-0.007570502,-0.070750654,-0.284556406,-0.133796304,-0.344067258,-0.435212353,-0.394187556,-0.652269171,-0.776352804,-0.30215609,-0.196507499,2.911119447,-0.384012511,-0.080229757,-0.152108981
17031243500,-0.164289902,1.768442862,2.247763208,-0.218834119,-0.547823475,-0.537412997,-0.483655422,-0.522794606,-0.56707963,-0.393732288,-0.873152565,-0.635996751,2.350881113,-0.284556406,-0.133796304,-0.452034707,-0.180759941,-0.394187556,-0.652269171,-0.776352804,-0.304882168,0.398605509,0.593625606,-0.384012511,-0.033141658,-0.152108981
17031310800,-0.242676907,-0.689281363,1.250753773,-0.990314672,0.972984878,-0.537412997,-0.456719473,0.10812868,-0.346600218,-0.393732288,-0.415854658,-0.333680507,-0.363108181,-0.284556406,-0.133796304,-0.260850388,-0.529100763,-0.394187556,-0.652269171,-0.776352804,-0.309301892,-0.347227589,-0.322588819,-0.384012511,-0.328231745,-0.152108981
17031420300,-0.242676907,-0.552663452,-0.603721657,-0.061293136,-0.751832699,-0.537412997,-0.847117998,0.622402161,-0.557231444,-0.393732288,-0.458128982,-0.660336646,-0.594158415,-0.284556406,-0.133796304,-0.577202925,-0.237818606,-0.394187556,-0.652269171,-0.776352804,-0.432204363,-0.680890958,0.838646608,-0.384012511,-0.273336928,-0.152108981
17031430600,-0.242676907,2.334498187,-0.603721657,2.397208218,-0.751832699,-0.537412997,0.850250675,1.188466392,0.196567314,-0.393732288,-0.252985192,1.08757708,0.479572004,-0.284556406,-0.133796304,0.589563245,1.213964683,-0.394187556,-0.652269171,-0.776352804,2.063469552,0.880167272,0.433391243,-0.384012511,0.426410893,-0.152108981
