tract,prostitution,other_offense,theft,liquor_law_violation,non_criminal,burglary,public_peace_violation,other_offense_,ritualism,homicide,battery,interfere_with_public_officer,offenses_involving_children,arson,narcotics,gambling,offense_involving_children,assault,motor_vehicle_theft,intimidation,public_indecency,weapons_violation,robbery,kidnapping,interference_with_public_officer,non_criminal__subject_specified_,crim_sexual_assault,criminal_trespass,domestic_violence,criminal_damage,sex_offense,stalking,other_narcotic_violation,deceptive_practice,obscenity
17031600900,0,7.299270073,15.95025683,0.270343336,0,4.055150041,2.162746688,0,0,0,15.67991349,0,0,0,4.325493377,0,0.811030008,7.569613409,3.514463368,0,0,0.270343336,0.540686672,0,0.811030008,0,0.811030008,5.677210057,0,14.05785347,0,0,0,2.162746688,0
17031611600,0,6.836544438,26.72467371,0.62150404,0,17.40211311,1.24300808,0,0,1.864512119,36.66873835,0,0,1.24300808,12.4300808,0,1.24300808,11.80857676,6.215040398,0,0,1.864512119,5.593536358,0,0.62150404,0,0.62150404,1.864512119,0,28.58918583,0,0,0,4.350528278,0
17031612000,0,11.00323625,30.42071197,0,0,18.77022654,1.294498382,0,0,1.294498382,42.7184466,0,0,0,65.37216828,1.294498382,2.588996764,14.88673139,5.825242718,0,0,5.177993528,7.1197411,0,0.647249191,0,0.647249191,1.294498382,0,17.47572816,0,0,0,5.177993528,0
17031620100,0,2.797854978,10.72511075,0.233154581,0,9.559337841,0.466309163,0,0,0.233154581,7.694101189,0,0,0.233154581,5.362555374,0,1.165772907,3.264164141,2.331545815,0,0,0.699463744,3.031009559,0,0.233154581,0,0.233154581,1.398927489,0,10.72511075,0,0,0,4.896246211,0
17031660700,0.845308538,12.2569738,58.74894336,0.845308538,0,13.94759087,4.649196957,0,0,0.422654269,53.67709214,0,0,0,39.72950127,0.422654269,1.267962806,27.89518174,9.721048183,0,0,5.071851226,6.339814032,0,1.267962806,0,0.845308538,8.030431107,0,23.24598478,0,0,0,6.339814032,0
17031670200,2.898550725,15.94202899,40.57971014,0,0,28.98550725,5.797101449,0,0,2.173913043,76.08695652,0,0,0,93.47826087,3.623188406,1.449275362,23.1884058,8.695652174,0,0,4.347826087,21.73913043,0,0.724637681,0,2.898550725,14.49275362,0,32.60869565,0,0,0,3.623188406,0
17031670500,9.084027252,12.86903861,43.90613172,0.757002271,0,8.327024981,4.542013626,0,0,0,64.34519304,0,0,1.514004542,31.03709311,0,0.757002271,17.41105223,6.813020439,0,0,5.299015897,7.57002271,0,0.757002271,0,2.271006813,9.841029523,0,27.25208176,0,0,0,4.542013626,0
17031671200,3.993610224,16.77316294,58.30670927,1.597444089,0,16.77316294,3.194888179,0,0,0.798722045,85.46325879,0,0,0,45.52715655,1.597444089,3.194888179,17.57188498,7.987220447,0,0,10.38338658,27.15654952,0,3.194888179,0,4.792332268,2.396166134,0,28.75399361,0,0,0,3.993610224,0
17031671900,0.725689405,6.531204644,34.10740203,0,0,23.94775036,2.177068215,0,0,1.45137881,47.89550073,0,0,0,16.69085631,0,0,9.433962264,12.33671988,0,0,6.531204644,7.256894049,0,0.725689405,0,0.725689405,10.15965167,0,16.69085631,0,0,0,2.90275762,0
17031680600,3.494060098,12.57861635,37.73584906,2.096436059,0,23.75960867,8.385744235,0,0,0,77.56813417,0,0,2.096436059,47.51921733,6.289308176,2.795248078,21.66317261,7.686932215,0,0,8.385744235,12.57861635,0,2.096436059,0,0.69881202,11.18099231,0,48.21802935,0,0,0,6.289308176,0
17031691500,0.518134715,15.54404145,46.63212435,0,0,18.65284974,12.95336788,0,0,2.07253886,96.89119171,0,0,0,60.62176166,0,0,42.48704663,9.844559585,0,0,10.3626943,15.02590674,0,1.554404145,0,1.554404145,5.699481865,0,32.12435233,0,0,0,8.808290155,0
17031710300,0.707213579,7.779349364,32.53182461,0,0,12.02263083,1.414427157,0,0,1.414427157,46.67609618,0,0,0,26.1669024,0,1.414427157,23.33804809,9.900990099,0,0,1.414427157,5.657708628,0,1.414427157,0,0.707213579,0.707213579,0,24.75247525,0,0,0,3.536067893,0
17031711000,0,8.057553957,24.17266187,0,0,15.25179856,3.165467626,0,0,0.863309353,44.89208633,0,0,0,25.89928058,0,0.863309353,10.64748201,7.482014388,0,0,4.316546763,6.618705036,0,1.726618705,0,0.863309353,2.877697842,0,20.14388489,0,0,0,4.316546763,0
17031711100,0.352733686,10.58201058,25.3968254,0.705467372,0,8.11287478,1.058201058,0,0,0,29.98236332,0,0,0,17.98941799,0,1.058201058,7.054673721,9.87654321,0,0,2.821869489,11.28747795,0,0.352733686,0,0.705467372,1.410934744,0,13.05114638,0,0,0,2.821869489,0
17031711400,0,9.796533534,38.43255463,0.376789751,0,8.66616428,1.130369254,0,0,0,45.59155991,0,0,0.376789751,53.12735494,0.753579503,3.014318011,19.21627732,10.92690279,0,0,3.391107762,13.56443105,0,2.637528259,0,0.376789751,10.55011304,0,25.24491334,0,0,0,7.912584778,0
17031730100,0,5.363036304,14.85148515,0,0,10.31353135,1.237623762,0,0,0,18.97689769,0,0,0,8.250825083,2.475247525,1.650165017,7.01320132,6.188118812,0,0,1.237623762,2.475247525,0,0.412541254,0,0.825082508,1.237623762,0,9.488448845,0,0,0,4.95049505,0
17031831300,28.90625,11.71875,205.46875,1.5625,0,8.59375,1.5625,0,0,0,43.75,0,0,0,27.34375,0,0.78125,14.84375,16.40625,0,0,2.34375,20.3125,0,1.5625,0,0.78125,7.03125,0,21.09375,0,0,0,23.4375,0
17031834500,2.711864407,15.59322034,38.6440678,1.355932203,0,19.66101695,6.101694915,0,0,1.355932203,77.28813559,0,0,0,27.79661017,0,2.033898305,16.94915254,15.59322034,0,0,6.779661017,13.55932203,0,1.355932203,0,0.677966102,7.457627119,0,30.50847458,0,0,0,6.779661017,0
17031836000,0,10.5649977,22.96738631,0,0,11.02434543,0.459347726,0,0,0.459347726,29.8576022,0,0,0,29.8576022,2.296738631,1.378043179,14.69912724,6.890215893,0,0,3.215434084,5.971520441,0,0.459347726,0,1.837390905,3.215434084,0,25.72347267,0,0,0,3.215434084,0
17031837400,4.826678368,12.28609039,41.68494954,0,0,14.04124616,3.949100483,0,0,0,52.6546731,0,0,0,93.9008337,1.75515577,0.438788943,12.72487933,11.40851251,0,0,4.826678368,10.53093462,0,0.438788943,0,2.632733655,5.704256253,0,23.25581395,0,0,0,2.193944713,0
17031420600,2.703920685,17.124831,22.98332582,0,0,13.97025687,8.111762055,0,0,1.351960342,59.48625507,0,0,0,52.27579991,1.351960342,1.80261379,16.67417756,5.40784137,0.450653447,0,4.957187922,11.26633619,0,0.901306895,0,0.901306895,9.01306895,0,25.23659306,0,0,0,4.506534475,0
17031421200,2.173913043,17.39130435,49.27536232,0.724637681,0,20.28985507,2.898550725,0,0,0,71.73913043,0,0,0.724637681,59.42028986,1.449275362,9.420289855,21.01449275,9.420289855,0.724637681,0,7.246376812,9.420289855,0,2.173913043,0,1.449275362,21.01449275,0,36.23188406,0,0,0,4.347826087,0
17031681100,5.686664771,11.37332954,40.65965311,0,0,22.17799261,6.255331248,0,0,0,71.08330964,0,0,0,23.03099232,2.274665908,1.99033267,21.89365937,14.50099517,0.284333239,0,7.96133068,11.65766278,0,2.274665908,0,2.274665908,4.264998578,0,33.26698891,0,0,0,4.549331817,0
17031710100,0,14.90196078,29.80392157,0,0,12.54901961,3.137254902,0,0,0.784313725,66.66666667,0,0,0,43.1372549,0,2.352941176,18.03921569,6.274509804,0.784313725,0,4.705882353,14.11764706,0,0.784313725,0,0.784313725,3.137254902,0,28.23529412,0,0,0,3.137254902,0
17031835500,0,10.73345259,47.70423375,0.596302922,0,15.50387597,1.788908766,0,0,0.596302922,45.91532499,0,0,0.596302922,25.64102564,0,0.596302922,22.65951103,16.10017889,0.596302922,0,7.155635063,20.87060227,0,0.596302922,0,0.596302922,13.11866428,0,28.62254025,0,0,0,10.13714967,0
17031260800,3.544702639,12.99724301,42.93028751,0,0,10.24025207,0.787711698,0,0,0.787711698,68.13706184,0,0,1.181567546,106.734935,0.393855849,2.363135093,19.29893659,14.96652225,0,0.393855849,5.513981883,16.54194565,0,2.756990941,0,1.181567546,7.089405278,0,25.20677432,0,0,0,7.483261126,0
17031081700,4.190844616,7.736943907,128.6266925,2.25660864,0,5.157962605,0.322372663,0,0,0.322372663,49.32301741,0,0,0,2.901353965,0,0.322372663,5.80270793,4.190844616,0,0,0,6.769825919,0.322372663,0.644745326,0,0.644745326,6.447453256,0,18.37524178,0,0,0,37.39522888,0
17031410500,0,4.692999609,14.07899883,0,0,7.430582714,0,0,0,0,16.81658193,0,0,0,1.955416504,0.782166601,1.564333203,4.301916308,5.47516621,0,0,0,3.519749707,0.391083301,0.391083301,0,0.391083301,1.564333203,0,10.16816582,0,0,0,2.346499804,0
17031252202,24.73421567,11.06530701,30.59231938,0.650900412,0,9.980472988,3.037535257,0,0,0.867867216,56.84530267,0,0,0.433933608,64.65610762,4.122369278,2.169668041,13.88587546,10.6313734,0,0,2.603601649,10.8483402,0.216966804,1.301800824,0,2.169668041,3.471468865,0,20.17791278,0,0,0,4.122369278,0
17031400800,2.221399482,13.32839689,37.76379119,0,0,16.66049611,1.480932988,0,0,0.370233247,65.53128471,0,0,0.740466494,40.35542392,1.110699741,1.480932988,18.1414291,12.5879304,0,0,5.553498704,11.8474639,0.370233247,0.740466494,0,0.740466494,5.923731951,0,25.91632729,0,0,0,2.961865976,0
17031490500,0,7.582515611,45.04906334,0,0,7.136485281,1.78412132,0,0,0,41.92685103,0,0,0,10.25869759,0.44603033,0.44603033,17.39518287,10.25869759,0,0,4.014272971,9.366636931,0.89206066,0.44603033,0,2.23015165,3.56824264,0,14.27297056,0,0,0,6.690454951,0
17031520100,0,7.228915663,6.265060241,0.963855422,0,4.819277108,1.445783133,0,0,0,18.79518072,0,0,0,9.638554217,0,0.481927711,10.12048193,6.746987952,0,0,1.445783133,3.373493976,0.963855422,0.963855422,0,0.481927711,1.927710843,0,18.79518072,0,0,0,2.409638554,0
17031611800,0,9.350163628,31.32304815,0,0,27.5829827,1.402524544,0,0,0,48.62085086,0,0,0.935016363,36.93314633,0.467508181,2.337540907,17.29780271,6.54511454,0,0,10.28517999,6.54511454,0.467508181,1.402524544,0,0.935016363,3.740065451,0,20.57035998,0,0,0,3.27255727,0
17031710500,0,12.85471744,25.2243512,0.242541838,0,25.2243512,3.1530439,0,0,0.485083677,46.81057482,0,0,0.242541838,38.32161048,0.242541838,1.455251031,13.33980112,8.003880669,0,0,4.365753092,7.276255154,0.242541838,0.970167354,0,1.212709192,8.974048023,0,24.01164201,0,0,0,6.3060878,0
17031835800,3.172588832,10.15228426,29.18781726,0,0,10.78680203,1.903553299,0,0,0,44.41624365,0,0,0,49.49238579,0.634517766,0.634517766,12.05583756,7.614213198,0,0,2.538071066,10.15228426,0.634517766,1.269035533,0,0.634517766,7.614213198,0,17.1319797,0,0,0,6.345177665,0
17031843600,0,11.75632348,33.84396152,0,0,12.1125757,0.712504453,0,0,0.712504453,37.76273602,0,0,0.356252227,14.60634129,0,2.493765586,12.82508016,5.343783399,0,0,0.712504453,11.04381902,0.356252227,0.356252227,0,1.06875668,3.206270039,0,17.81261133,0,0,0,5.343783399,0
17031230600,9.68025814,4.986799648,36.08096216,0.586682312,0,10.56028161,0.586682312,0,0,0.146670578,29.04077442,0,0,0.146670578,24.34731593,0.586682312,0.733352889,11.2936345,14.52038721,0.293341156,0,2.933411558,9.826928718,0.293341156,1.466705779,0,0.293341156,2.640070402,0,15.84042241,0,0,0,4.400117336,0
17031440900,0,6.513409962,22.22222222,0,0,18.3908046,1.149425287,0,0,1.149425287,34.09961686,0,0,0.383141762,19.54022989,0.766283525,0.766283525,13.79310345,9.195402299,0.383141762,0,3.448275862,8.045977011,0.383141762,1.149425287,0,0.766283525,3.0651341,0,26.81992337,0,0,0,3.831417625,0
17031220602,0,3.159557662,28.83096367,0,0,11.84834123,0.592417062,0,0,0,21.12954186,0,0,0,5.134281201,0,0.987361769,6.12164297,8.886255924,0,0.197472354,0.592417062,5.331753555,0.197472354,0.197472354,0,0.197472354,2.5671406,0,12.04581359,0,0,0,2.962085308,0
17031832900,0,4.52079566,17.63110307,0,0,4.972875226,0,0,0,0,7.685352622,0,0,0,1.356238698,0,0,0.452079566,5.424954792,0,0,0,4.068716094,0,0,0,0,0.904159132,0,7.685352622,0.452079566,0,0,3.164556962,0
17031570500,0.812347685,2.437043054,18.68399675,0,0,11.77904143,2.030869212,0,0,0,15.02843217,0,0,0.406173842,2.843216897,0,0,5.686433794,7.717303006,0,0,0,4.061738424,0.812347685,0,0,0.406173842,0,0,14.62225833,0.406173842,0,0,2.437043054,0
17031170600,0,3.20256205,10.00800641,0,0,4.803843074,0,0,0,0,2.401921537,0,0,0,1.200960769,0,0.800640512,2.401921537,0.800640512,0,0,0,0,0,0,0,0,0,0,6.405124099,0.400320256,0,0,1.601281025,0
17031040401,0,1.293661061,12.93661061,0,0,5.174644243,0,0,0,0,3.234152652,0,0,0,0.64683053,0,0,2.263906856,3.557567917,0,0,0,1.293661061,0,0,0,0,0,0,2.587322122,0.64683053,0,0,1.293661061,0
17031140601,0,2.512562814,7.896625987,0,0,4.307250538,0.358937545,0,0,0,11.48600144,0,0,0,2.871500359,0,0,2.871500359,5.743000718,0,0,0,3.589375449,0,0,0,0,0,0,8.614501077,0.358937545,0,0,0.358937545,0
17031410700,0,2.78551532,21.81987001,0.464252553,0,3.714020427,0,0,0,0,7.428040854,0,0,0,1.39275766,0,0.464252553,6.499535747,0.928505107,0,0,0,4.178272981,0,0,0,0,0,0,3.714020427,0.464252553,0,0,7.428040854,0
17031640800,0,7.575757576,9.906759907,0,0,5.827505828,0,0,0,0,9.906759907,0,0,0,0.582750583,0,0,1.748251748,2.913752914,0,0,1.748251748,0.582750583,0,0,0,0,0,0,8.741258741,0.582750583,0,0,2.331002331,0
17031040600,0,2.054231717,27.11585867,0,0,9.4494659,0.410846343,0,0,0,10.27115859,0,0,0,0.410846343,0,0,2.465078061,3.697617091,0,0,0,1.643385374,0,0,0,0.821692687,0,0,7.806080526,0.410846343,0,0,4.519309778,0
17031160100,0,1.609657948,15.69416499,0,0,3.621730382,0.804828974,0,0,0,12.07243461,0,0,0,1.609657948,0,0,2.414486922,4.828973843,0,0,0,1.609657948,0,0,0,0.402414487,0,0,10.06036217,0.402414487,0,0,2.012072435,0
17031560300,8.158142454,1.568873549,10.66834013,0,0,8.471917163,0.62754942,0,0,0,9.413241293,0,0,0.31377471,2.510197678,0,0.62754942,3.137747098,4.079071227,0,0,0,2.510197678,0,0,0,0.31377471,0,0,10.66834013,0.31377471,0,0,2.823972388,0
17031650301,0,4.377517072,7.704430047,0.175100683,0,5.42812117,0.525302049,0,0,0,9.10523551,0,0,0.350201366,1.575906146,0,0.700402732,2.45140956,2.976711609,0,0,0.175100683,1.926107512,0,0.350201366,0,0.175100683,0,0,8.404832779,0.175100683,0,0,3.502013658,0
17031430102,0,9.787377658,25.64967938,0,0,18.56226797,0.337495781,0,0,0.337495781,28.68714141,0,0,0,8.437394533,0,1.012487344,11.13736078,5.399932501,0,0,1.012487344,7.424907189,0.337495781,0.674991563,0,0.674991563,0,0,16.87478907,0.674991563,0,0,3.712453594,0
17031040800,0,2.642007926,14.53104359,1.981505945,0,8.58652576,0,0,0,0,8.58652576,0,0,0,1.981505945,0,0,3.302509908,3.302509908,0,0,0,0,0,0,0,0,2.642007926,0,5.284015852,0.660501982,0,0,1.981505945,0
17031100400,0,3.913894325,7.175472929,0,0,1.304631442,0,0,0,0,3.261578604,0,0,0,0.32615786,0,0.32615786,1.304631442,0.978473581,0,0,0,0,0,0,0,0,1.304631442,0,5.218525766,0.652315721,0,0,2.283105023,0
17031070600,0,2.3482053,17.4438108,0,0,8.050989601,0,0,0,0,3.0191211,0,0,0,0,0,0,0.6709158,3.0191211,0,0,0,2.0127474,0,0,0,0,1.6772895,0,6.038242201,0.3354579,0,0,2.6836632,0
17031080100,0.166306336,1.164144354,10.14468651,0.332612673,0,0.332612673,0.166306336,0,0,0,1.995676035,0,0,0,0.166306336,0,0,0.831531681,0.332612673,0,0,0.332612673,0,0,0,0,0,0.997838018,0,2.993514053,0.166306336,0,0,3.159820389,0
17031030603,0,3.341288783,19.09307876,0,0,6.205250597,0.477326969,0,0,0.954653938,20.0477327,0,0,0,8.591885442,0,0,6.205250597,2.863961814,0,0,0,3.818615752,0,0,0,0,4.77326969,0,7.637231504,0.954653938,0,0,3.818615752,0
17031060500,0,4.583651642,22.91825821,0,0,11.45912911,0,0,0,0,6.875477464,0,0,0,0,0,0.76394194,2.291825821,4.583651642,0,0,0,1.527883881,0,0,0,0,1.527883881,0,7.639419404,0.76394194,0,0,0.76394194,0
17031061200,0,1.058761249,16.41079936,0.529380625,0,5.293806247,0,0,0,0,3.176283748,0,0,0,0,0,0,1.058761249,4.764425622,0,0,0,3.176283748,0,0,0,0,0.529380625,0,6.881948121,0.529380625,0,0,1.058761249,0
17031061500,0,1.171646163,23.43292326,0,0,14.05975395,0.585823081,0,0,0,3.514938489,0,0,0,1.171646163,0,0,2.929115407,3.514938489,0,0,0,4.686584651,0,0,0,0,0.585823081,0,8.787346221,0.585823081,0,0,0.585823081,0
17031061901,0,4.369356248,17.47742499,0,0,1.747742499,0.291290417,0,0,0.291290417,6.990969997,0,0,0,0.582580833,0,0,1.747742499,3.204194582,0,0,0,1.165161666,0,0,0,0,2.912904165,0,2.621613749,0.291290417,0,0,2.912904165,0
17031062400,0,3.518648839,28.85292048,0,0,11.25967628,0,0,0,0,3.518648839,0,0,0,0.703729768,0,0,0,4.926108374,0,0,0,2.111189303,0,0,0,0,0.703729768,0,9.148486981,0.703729768,0,0,4.926108374,0
17031062800,0,2.567027952,17.11351968,0,0,5.989731888,0,0,0,0,3.993154592,0,0,0,0.570450656,0,0.285225328,1.140901312,5.419281232,0,0,0,1.42612664,0,0,0,0,0.285225328,0,6.560182544,0.570450656,0,0,1.42612664,0
17031071400,0,1.312910284,48.57768053,0.218818381,0,5.90809628,0,0,0,0,2.84463895,0,0,0,1.094091904,0,0,1.312910284,5.032822757,0,0,0,1.750547046,0,0,0,0,1.969365427,0,6.126914661,0.218818381,0,0,3.06345733,0
17031110300,0,2.13136989,7.750435962,0,0,5.231544274,0.193760899,0,0,0,5.619066072,0,0,0,1.743848091,0,0.193760899,1.356326293,1.550087192,0,0,0,0.193760899,0,0,0,0,0.968804495,0,3.875217981,0.193760899,0,0,2.325130789,0
17031120200,0,1.58013544,11.28668172,0,0,4.063205418,0,0,0,0,2.708803612,0,0,0,0.902934537,0,0,1.354401806,0.451467269,0,0,0,0.451467269,0,0,0,0,0.451467269,0,3.386004515,0.225733634,0,0,1.805869074,0
17031161000,0,4.10076157,22.26127709,0,0,16.40304628,1.171646163,0,0,0,6.444053896,0,0,0.585823081,1.757469244,0,0,3.514938489,14.64557704,0,0,0,1.757469244,0,0,0,0,0.585823081,0,8.20152314,0.585823081,0,0,4.10076157,0
17031242800,0,6.267409471,42.47910864,0,0,16.71309192,0,0,0,0,14.62395543,0,0,0,5.571030641,0,0.69637883,7.660167131,10.44568245,0,0,0,3.48189415,0,0,0,0,4.874651811,0,14.62395543,1.39275766,0,0,2.78551532,0
17031301702,0,2.472187886,5.43881335,0,0,2.966625464,1.236093943,0,0,0.247218789,8.405438813,0,0,0,2.224969098,0,0.988875155,4.944375773,4.697156984,0,0,0,1.977750309,0,0,0,0,0.988875155,0,11.12484549,0.247218789,0,0,0.741656366,0
17031411100,0,0.469043152,13.13320826,0,0,6.097560976,0,0,0,0,1.876172608,0,0,0,0,0,0.469043152,1.876172608,2.34521576,0,0,0,5.159474672,0,0,0,0,0.938086304,0,5.159474672,0.469043152,0,0,4.69043152,0
17031630200,0,3.625064733,8.803728638,0,0,4.142931124,0.51786639,0,0,0,16.5717245,0,0,0.51786639,4.660797514,0,0.51786639,3.625064733,8.803728638,0,0,0,3.625064733,0,0,0,0,1.553599171,0,19.67892284,2.589331952,0,0,1.035732781,0
17031760801,0,3.953545836,22.73288856,0,0,1.729676303,0.247096615,0,0,0,5.436125525,0,0,0,0.741289844,0,0.49419323,1.976772918,3.459352607,0,0,0,0.988386459,0,0,0,0,0.49419323,0,7.659995058,0.988386459,0,0,1.976772918,0
17031842000,0,3.644314869,33.89212828,0,0,2.551020408,1.093294461,0,0,0,13.8483965,0,0,0,6.924198251,0,0,4.373177843,4.373177843,0.364431487,0,0,8.381924198,0,0,0,0,4.008746356,0,8.381924198,0.364431487,0,0,5.466472303,0
17031030800,0,2.542764679,17.79935275,0.231160425,0,7.628294036,0.462320851,0,0,0,6.93481276,0,0,0,1.849283403,0,0,1.849283403,3.005085529,0,0,0.462320851,2.311604253,0,0,0,0,0.693481276,0,8.552935737,0.693481276,0,0,2.773925104,0
17031060100,0,1.9462826,24.52316076,0.38925652,0,7.785130401,0.77851304,0,0,0,12.06695212,0,0,0,4.281821721,0,0,1.55702608,5.449591281,0,0,0.77851304,0.77851304,0,0,0,0,1.16776956,0,7.395873881,0.38925652,0,0,1.16776956,0
17031081300,1.228501229,2.661752662,89.88533989,0.204750205,0.204750205,0.614250614,1.433251433,0,0,0,8.19000819,0,0,0,1.228501229,0,0.204750205,1.638001638,0.204750205,0,0,0.204750205,0.614250614,0,0,0,0,6.552006552,0,2.252252252,0.204750205,0,0,9.418509419,0
17031100300,0,1.780799741,16.67476121,0,0,2.104581512,0.647563542,0,0,0,9.06588959,0,0,0,3.885381253,0,0.323781771,3.075926825,0.485672657,0,0,0.161890886,0.323781771,0,0,0,0,1.618908855,0,4.37105391,0.161890886,0,0,1.295127084,0
17031110200,0,4.243281471,16.61951909,0.353606789,0,3.889674682,0,0,0,0,14.49787836,0,0,0,0.707213579,0,1.060820368,2.828854314,2.828854314,0,0,0.353606789,1.768033946,0,0,0,0,0.707213579,0,6.718528996,0.353606789,0,0,2.121640736,0
17031110502,0,3.422526447,27.06907281,1.244555072,0,7.778469197,0.622277536,0,0,0,17.11263223,0,0,0,6.533914126,0,1.244555072,6.222775358,4.978220286,0,0,0.933416304,3.733665215,0,0,0,0,5.600497822,0,17.423771,0.311138768,0,0,4.044803983,0
17031160601,0,3.438395415,17.19197708,0.573065903,0,6.876790831,0.286532951,0,0,0,7.449856734,0,0,0,4.584527221,0,0,1.146131805,5.730659026,0,0,0.286532951,2.005730659,0,0,0,0,0.859598854,0,5.730659026,0.573065903,0,0,0.573065903,0
17031160900,0,3.742203742,20.79002079,0.415800416,0,13.30561331,2.494802495,0,0,0,17.46361746,0,0,0.415800416,5.405405405,0,0,5.405405405,8.316008316,0,0,1.247401247,2.494802495,0,0,0,0,1.247401247,0,12.47401247,0.831600832,0,0,2.910602911,0
17031190402,0,5.679736167,12.8252107,0.366434591,0,4.213997801,0,0,0,0,12.8252107,0,0,0.183217296,5.862953463,0,0.732869183,3.114694027,4.763649689,0,0,0.916086479,1.832172957,0,0,0,0,1.099303774,0,8.794430194,0.183217296,0,0,2.381824844,0
17031210400,0,4.283360791,10.21416804,0,0,8.566721582,0.329489292,0,0,0,9.555189456,0,0,0,4.612850082,0,0,1.97693575,7.578253707,0,0,0.988467875,2.965403624,0,0,0,0,1.647446458,0,8.566721582,0.329489292,0,0,1.647446458,0
17031222200,0,1.569037657,35.56485356,0,0,13.07531381,0.523012552,0,0,0,7.322175732,0,0,0,1.046025105,0,0,2.092050209,7.322175732,0,0,0.523012552,5.753138075,0,0,0,0,2.092050209,0,21.9665272,0.523012552,0,0,0.523012552,0
17031243200,0,4.608294931,28.11059908,0,0,5.529953917,0.921658986,0,0,0,18.43317972,0,0,0.460829493,2.764976959,0,0.921658986,8.294930876,6.451612903,0,0,0.921658986,3.225806452,0,0,0,0,1.382488479,0,12.90322581,1.843317972,0,0,4.147465438,0
17031243500,0.340483487,7.490636704,80.01361934,1.02145046,0,7.831120191,0.340483487,0,0,0,14.64078992,0,0,0,1.361933946,0,0,3.404834866,17.7051413,0,0,0.680966973,4.766768812,0,0,0,0,1.361933946,0,18.38610827,0.680966973,0,0,4.766768812,0
17031310800,0,3.321523472,10.18600531,0.664304694,0,2.878653676,2.878653676,0,0,0,15.27900797,0,0,0.221434898,6.864481842,0,0.442869796,5.757307352,5.093002657,0,0,1.107174491,2.657218778,0,0,0,0,1.328609389,0,11.5146147,0.221434898,0,0,0.885739593,0
17031420300,0,4.823151125,14.06752412,0,0,8.84244373,0,0,0,0,6.028938907,0,0,0.40192926,1.607717042,0,0.40192926,3.215434084,4.019292605,0,0,0.40192926,4.421221865,0,0,0,0,0.40192926,0,8.440514469,0.803858521,0,0,1.607717042,0
17031430600,0,9.60960961,96.0960961,0,0,24.62462462,0,0,0,0,46.24624625,0,0,0.600600601,20.42042042,0,0.600600601,16.81681682,9.009009009,0,0,3.003003003,13.21321321,0,0,0,0,19.21921922,0,22.82282282,0.600600601,0,0,10.81081081,0
17031520600,0,7.86163522,17.29559748,0.393081761,0,5.896226415,3.144654088,0,0,0,13.36477987,0,0,0.786163522,7.468553459,0,0.393081761,9.433962264,3.93081761,0,0,0.393081761,0.786163522,0,0,0,0,0.393081761,0,12.57861635,1.965408805,0,0,1.179245283,0
17031650200,0,3.142076503,8.469945355,0.409836066,0,7.240437158,0.409836066,0,0,0.136612022,11.74863388,0,0,0.273224044,2.868852459,0,2.459016393,2.595628415,3.68852459,0,0,0.273224044,3.278688525,0,0,0,0,0.683060109,0,8.333333333,0.136612022,0,0,2.459016393,0
17031700301,0,4.189944134,10.12569832,0.174581006,0,4.189944134,0.523743017,0,0,0,6.634078212,0,0,0,1.745810056,0,1.396648045,3.317039106,3.142458101,0,0,0.174581006,2.094972067,0,0,0,0,0.872905028,0,6.284916201,0.174581006,0,0,1.745810056,0
17031832100,0,3.033060358,34.57688808,0,0,10.31240522,0.303306036,0,0,0,15.77191386,0,0,0,7.582650895,0,0.303306036,8.189262966,5.156202608,0,0,0.303306036,7.279344859,0,0,0,0,4.852896573,0,11.22232332,0.909918107,0,0,7.885956931,0
17031839500,0,11.65048544,29.77346278,0,0,5.825242718,0.647249191,0,0,0,26.53721683,0,0,0,23.30097087,0,0.647249191,8.414239482,7.1197411,0,0,1.941747573,7.1197411,0,0,0,0,4.530744337,0,9.061488673,1.294498382,0,0,6.472491909,0
17031840000,0.371057514,3.710575139,14.47124304,0,0,6.67903525,0.371057514,0,0,0,4.452690167,0,0,0,1.113172542,0,0,3.710575139,4.081632653,0,0,0.742115028,0.742115028,0,0,0,0,1.484230056,0,9.276437848,0.371057514,0,0,2.597402597,0
17031210601,0,4.510309278,13.20876289,0.322164948,0,8.054123711,0.644329897,0,0,0,13.53092784,0,0,0,1.932989691,0.322164948,0.322164948,3.865979381,10.95360825,0.322164948,0,0.322164948,2.577319588,0,0,0,0,0.644329897,0,10.30927835,0.322164948,0,0,3.543814433,0
17031560700,0,5.740528129,11.48105626,0.574052813,0,9.471871412,0.861079219,0,0,0,9.758897819,0,0,0,3.731343284,0,0,2.870264064,2.296211251,0.287026406,0,0.287026406,2.583237658,0,0,0,0,1.148105626,0,11.19402985,0.287026406,0,0,1.722158439,0
17031611700,0,12.56281407,21.10552764,1.005025126,0,21.10552764,2.010050251,0,0,1.005025126,55.27638191,0,0,0,34.17085427,0,1.005025126,10.55276382,8.040201005,0.502512563,0,10.55276382,9.045226131,0,0,0,0,5.527638191,0,27.13567839,0.502512563,0,0,3.015075377,0
17031840800,0,3.767491927,14.26264801,1.614639397,0,4.305705059,2.691065662,0,0,0.269106566,16.95371367,0,0,0,13.99354144,0,0,5.382131324,8.342303552,0.269106566,0,0.538213132,2.960172228,0,0,0,0,1.076426265,0,8.611410118,0.269106566,0,0,0.538213132,0
